user_id,month,jar,percent,income,spending_percent
462,1,PLAY,5,6700000,121.0
462,1,GIVE,5,6700000,84.2
462,1,DREAM,5,6700000,129.8
462,1,FAMILY,10,6700000,94.6
462,1,HEALTH,5,6700000,93.8
462,1,EMERGENCY,5,6700000,109.6
462,2,NEC,45,6700000,92.2
462,2,FFA,5,6700000,69.6
462,2,EDU,5,6700000,102.6
462,2,LTSS,10,6700000,93.6
462,2,PLAY,5,6700000,84.6
462,2,GIVE,5,6700000,124.8
462,2,DREAM,5,6700000,147.8
462,2,FAMILY,10,6700000,81.6
462,2,HEALTH,5,6700000,103.9
462,2,EMERGENCY,5,6700000,92.0
462,3,NEC,45,6700000,145.8
462,3,FFA,5,6700000,109.8
462,3,EDU,5,6700000,118.5
462,3,LTSS,10,6700000,123.6
462,3,PLAY,5,6700000,102.6
462,3,GIVE,5,6700000,96.3
462,3,DREAM,5,6700000,130.4
462,3,FAMILY,10,6700000,115.6
462,3,HEALTH,5,6700000,83.1
462,3,EMERGENCY,5,6700000,85.5
462,4,NEC,45,6700000,92.2
462,4,FFA,5,6700000,123.2
462,4,EDU,5,6700000,129.5
462,4,LTSS,10,6700000,143.0
462,4,PLAY,5,6700000,85.8
462,4,GIVE,5,6700000,102.8
462,4,DREAM,5,6700000,92.0
462,4,FAMILY,10,6700000,96.4
462,4,HEALTH,5,6700000,118.6
462,4,EMERGENCY,5,6700000,99.1
462,5,NEC,45,6700000,126.3
462,5,FFA,10,6700000,89.7
462,5,EDU,5,6700000,114.8
462,5,LTSS,5,6700000,91.1
462,5,PLAY,5,6700000,63.3
462,5,GIVE,5,6700000,79.6
462,5,DREAM,5,6700000,102.5
462,5,FAMILY,5,6700000,138.4
462,5,HEALTH,5,6700000,90.8
462,5,EMERGENCY,10,6700000,96.6
462,6,NEC,45,6700000,109.8
462,6,FFA,10,6700000,88.0
462,6,EDU,5,6700000,90.3
462,6,LTSS,5,6700000,101.4
462,6,PLAY,5,6700000,91.3
462,6,GIVE,5,6700000,64.3
462,6,DREAM,5,6700000,87.0
462,6,FAMILY,5,6700000,112.3
462,6,HEALTH,5,6700000,112.9
462,6,EMERGENCY,10,6700000,126.7
462,7,NEC,45,6700000,125.1
462,7,FFA,10,6700000,82.0
462,7,EDU,5,6700000,85.1
462,7,LTSS,5,6700000,86.0
462,7,PLAY,5,6700000,97.0
462,7,GIVE,5,6700000,87.5
462,7,DREAM,5,6700000,96.5
462,7,FAMILY,5,6700000,82.6
462,7,HEALTH,5,6700000,115.7
462,7,EMERGENCY,10,6700000,81.0
462,8,NEC,45,6700000,80.0
462,8,FFA,10,6700000,110.4
462,8,EDU,5,6700000,114.4
462,8,LTSS,5,6700000,95.5
462,8,PLAY,5,6700000,117.4
462,8,GIVE,5,6700000,115.9
462,8,DREAM,5,6700000,138.0
462,8,FAMILY,5,6700000,114.7
462,8,HEALTH,5,6700000,134.1
462,8,EMERGENCY,10,6700000,101.2
462,9,NEC,45,6700000,128.0
462,9,FFA,5,6700000,128.4
462,9,EDU,5,6700000,97.1
462,9,LTSS,10,6700000,86.2
462,9,PLAY,5,6700000,89.7
462,9,GIVE,5,6700000,108.3
462,9,DREAM,5,6700000,77.0
462,9,FAMILY,5,6700000,90.9
462,9,HEALTH,10,6700000,123.9
462,9,EMERGENCY,5,6700000,113.3
462,10,NEC,45,6700000,52.9
462,10,FFA,5,6700000,73.3
462,10,EDU,5,6700000,143.2
462,10,LTSS,10,6700000,123.6
462,10,PLAY,5,6700000,88.3
462,10,GIVE,5,6700000,70.2
462,10,DREAM,5,6700000,75.0
462,10,FAMILY,5,6700000,110.2
462,10,HEALTH,10,6700000,139.5
462,10,EMERGENCY,5,6700000,138.3
462,11,NEC,45,6700000,68.5
462,11,FFA,5,6700000,94.1
462,11,EDU,5,6700000,82.9
462,11,LTSS,10,6700000,102.7
462,11,PLAY,5,6700000,73.4
462,11,GIVE,5,6700000,89.1
462,11,DREAM,5,6700000,82.7
462,11,FAMILY,5,6700000,110.5
462,11,HEALTH,10,6700000,89.7
462,11,EMERGENCY,5,6700000,92.6
462,12,NEC,45,6700000,110.2
462,12,FFA,5,6700000,132.9
462,12,EDU,5,6700000,142.3
462,12,LTSS,10,6700000,109.1
462,12,PLAY,5,6700000,98.2
462,12,GIVE,5,6700000,126.3
462,12,DREAM,5,6700000,123.3
462,12,FAMILY,5,6700000,117.6
462,12,HEALTH,10,6700000,68.4
462,12,EMERGENCY,5,6700000,124.2
463,1,NEC,45,21800000,107.2
463,1,FFA,10,21800000,82.1
463,1,EDU,10,21800000,86.6
463,1,LTSS,5,21800000,111.6
463,1,PLAY,15,21800000,49.8
463,1,HEALTH,10,21800000,97.5
463,1,FAMILY,5,21800000,86.9
463,2,NEC,45,21800000,84.9
463,2,FFA,10,21800000,90.9
463,2,EDU,10,21800000,70.4
463,2,LTSS,5,21800000,121.0
463,2,PLAY,15,21800000,57.4
463,2,HEALTH,10,21800000,103.4
463,2,FAMILY,5,21800000,83.0
463,3,NEC,45,21800000,139.7
463,3,FFA,10,21800000,100.5
463,3,EDU,10,21800000,57.5
463,3,LTSS,5,21800000,110.9
463,3,PLAY,15,21800000,78.1
463,3,HEALTH,10,21800000,119.7
463,3,FAMILY,5,21800000,112.4
463,4,NEC,45,21800000,129.5
463,4,FFA,10,21800000,103.7
463,4,EDU,10,21800000,116.4
463,4,LTSS,5,21800000,100.9
463,4,PLAY,15,21800000,88.2
463,4,HEALTH,10,21800000,121.3
463,4,FAMILY,5,21800000,75.4
463,5,NEC,45,21800000,99.3
463,5,FFA,5,21800000,88.6
463,5,EDU,10,21800000,116.8
463,5,LTSS,15,21800000,81.1
463,5,PLAY,15,21800000,91.8
463,5,FAMILY,5,21800000,100.9
463,5,DREAM,5,21800000,129.8
463,6,NEC,45,21800000,89.3
463,6,FFA,5,21800000,92.0
463,6,EDU,10,21800000,73.0
463,6,LTSS,15,21800000,80.3
463,6,PLAY,15,21800000,108.3
463,6,FAMILY,5,21800000,100.6
463,6,DREAM,5,21800000,101.0
463,7,NEC,45,21800000,134.8
463,7,FFA,5,21800000,66.6
463,7,EDU,10,21800000,146.4
463,7,LTSS,15,21800000,123.6
463,7,PLAY,15,21800000,93.5
463,7,FAMILY,5,21800000,107.8
463,7,DREAM,5,21800000,86.3
463,8,NEC,45,21800000,106.4
463,8,FFA,5,21800000,143.0
463,8,EDU,10,21800000,87.1
463,8,LTSS,15,21800000,95.4
463,8,PLAY,15,21800000,84.9
463,8,FAMILY,5,21800000,88.1
463,8,DREAM,5,21800000,91.9
463,9,NEC,45,21800000,78.1
463,9,FFA,5,21800000,94.7
463,9,EDU,15,21800000,101.1
463,9,LTSS,15,21800000,91.9
463,9,PLAY,10,21800000,54.0
463,9,FAMILY,5,21800000,96.9
463,9,DREAM,5,21800000,99.1
463,10,NEC,45,21800000,138.0
463,10,FFA,5,21800000,100.5
463,10,EDU,15,21800000,118.7
463,10,LTSS,15,21800000,91.5
463,10,PLAY,10,21800000,126.0
463,10,FAMILY,5,21800000,81.1
463,10,DREAM,5,21800000,110.1
463,11,NEC,45,21800000,116.8
463,11,FFA,5,21800000,113.9
463,11,EDU,15,21800000,143.3
463,11,LTSS,15,21800000,88.3
463,11,PLAY,10,21800000,128.3
463,11,FAMILY,5,21800000,123.1
463,11,DREAM,5,21800000,101.0
463,12,NEC,45,21800000,136.8
463,12,FFA,5,21800000,97.1
463,12,EDU,15,21800000,100.4
463,12,LTSS,15,21800000,99.9
463,12,PLAY,10,21800000,74.5
463,12,FAMILY,5,21800000,115.2
463,12,DREAM,5,21800000,112.1
464,1,NEC,45,16200000,97.9
464,1,FFA,15,16200000,135.3
464,1,EDU,10,16200000,91.3
464,1,LTSS,10,16200000,65.4
464,1,PLAY,10,16200000,138.0
464,1,EMERGENCY,10,16200000,120.2
464,2,NEC,45,16200000,112.5
464,2,FFA,15,16200000,93.2
464,2,EDU,10,16200000,106.8
464,2,LTSS,10,16200000,74.8
464,2,PLAY,10,16200000,95.5
464,2,EMERGENCY,10,16200000,81.9
464,3,NEC,45,16200000,105.2
464,3,FFA,15,16200000,118.5
464,3,EDU,10,16200000,79.0
464,3,LTSS,10,16200000,114.5
464,3,PLAY,10,16200000,104.0
464,3,EMERGENCY,10,16200000,113.7
464,4,NEC,45,16200000,95.2
464,4,FFA,15,16200000,114.1
464,4,EDU,10,16200000,86.1
464,4,LTSS,10,16200000,66.4
464,4,PLAY,10,16200000,70.9
464,4,EMERGENCY,10,16200000,89.9
464,5,NEC,45,16200000,67.7
464,5,FFA,15,16200000,131.0
464,5,EDU,10,16200000,98.3
464,5,LTSS,20,16200000,118.4
464,5,PLAY,5,16200000,115.7
464,5,EMERGENCY,5,16200000,100.1
464,6,NEC,45,16200000,170.7
464,6,FFA,15,16200000,158.6
464,6,EDU,10,16200000,127.8
464,6,LTSS,20,16200000,81.9
464,6,PLAY,5,16200000,128.7
464,6,EMERGENCY,5,16200000,65.0
464,7,NEC,45,16200000,127.9
464,7,FFA,15,16200000,48.9
464,7,EDU,10,16200000,93.6
464,7,LTSS,20,16200000,124.2
464,7,PLAY,5,16200000,107.7
464,7,EMERGENCY,5,16200000,70.4
464,8,NEC,45,16200000,103.4
464,8,FFA,15,16200000,107.7
464,8,EDU,10,16200000,104.1
464,8,LTSS,20,16200000,91.9
464,8,PLAY,5,16200000,117.1
464,8,EMERGENCY,5,16200000,122.9
464,9,NEC,45,16200000,96.9
464,9,FFA,15,16200000,130.4
464,9,EDU,10,16200000,96.9
464,9,LTSS,10,16200000,90.2
464,9,PLAY,15,16200000,127.1
464,9,EMERGENCY,5,16200000,126.4
464,10,NEC,45,16200000,87.6
464,10,FFA,15,16200000,84.7
464,10,EDU,10,16200000,135.3
464,10,LTSS,10,16200000,97.9
464,10,PLAY,15,16200000,100.1
464,10,EMERGENCY,5,16200000,95.0
464,11,NEC,45,16200000,126.4
464,11,FFA,15,16200000,142.9
464,11,EDU,10,16200000,101.4
464,11,LTSS,10,16200000,148.4
464,11,PLAY,15,16200000,88.9
464,11,EMERGENCY,5,16200000,94.3
464,12,NEC,45,16200000,113.5
464,12,FFA,15,16200000,83.7
464,12,EDU,10,16200000,113.2
464,12,LTSS,10,16200000,89.6
464,12,PLAY,15,16200000,69.1
464,12,EMERGENCY,5,16200000,65.1
465,1,NEC,45,7000000,93.5
465,1,FFA,10,7000000,108.4
465,1,EDU,5,7000000,72.8
465,1,LTSS,10,7000000,103.6
465,1,PLAY,10,7000000,103.6
465,1,HEALTH,10,7000000,96.6
465,1,EMERGENCY,5,7000000,81.5
465,1,GIVE,5,7000000,104.8
465,2,NEC,45,7000000,97.2
465,2,FFA,10,7000000,119.6
465,2,EDU,5,7000000,74.1
465,2,LTSS,10,7000000,102.3
465,2,PLAY,10,7000000,74.6
465,2,HEALTH,10,7000000,95.3
465,2,EMERGENCY,5,7000000,78.1
465,2,GIVE,5,7000000,81.7
465,3,NEC,45,7000000,99.9
465,3,FFA,10,7000000,88.7
465,3,EDU,5,7000000,129.3
465,3,LTSS,10,7000000,123.6
465,3,PLAY,10,7000000,116.1
465,3,HEALTH,10,7000000,115.7
465,3,EMERGENCY,5,7000000,102.6
465,3,GIVE,5,7000000,126.1
465,4,NEC,45,7000000,94.1
465,4,FFA,10,7000000,142.4
465,4,EDU,5,7000000,81.2
465,4,LTSS,10,7000000,77.4
465,4,PLAY,10,7000000,72.1
465,4,HEALTH,10,7000000,75.6
465,4,EMERGENCY,5,7000000,67.4
465,4,GIVE,5,7000000,104.3
465,5,NEC,45,7000000,117.1
465,5,FFA,15,7000000,100.7
465,5,EDU,5,7000000,72.3
465,5,LTSS,15,7000000,90.6
465,5,PLAY,5,7000000,116.8
465,5,HEALTH,5,7000000,93.2
465,5,EMERGENCY,5,7000000,84.0
465,5,GIVE,5,7000000,69.7
465,6,NEC,45,7000000,91.5
465,6,FFA,15,7000000,85.9
465,6,EDU,5,7000000,98.3
465,6,LTSS,15,7000000,109.5
465,6,PLAY,5,7000000,94.4
465,6,HEALTH,5,7000000,103.7
465,6,EMERGENCY,5,7000000,109.4
465,6,GIVE,5,7000000,75.4
465,7,NEC,45,7000000,137.7
465,7,FFA,15,7000000,85.2
465,7,EDU,5,7000000,110.3
465,7,LTSS,15,7000000,77.3
465,7,PLAY,5,7000000,102.2
465,7,HEALTH,5,7000000,102.9
465,7,EMERGENCY,5,7000000,133.2
465,7,GIVE,5,7000000,95.3
465,8,NEC,45,7000000,126.0
465,8,FFA,15,7000000,105.8
465,8,EDU,5,7000000,137.0
465,8,LTSS,15,7000000,64.4
465,8,PLAY,5,7000000,109.6
465,8,HEALTH,5,7000000,46.5
465,8,EMERGENCY,5,7000000,98.8
465,8,GIVE,5,7000000,120.4
465,9,NEC,45,7000000,128.9
465,9,FFA,15,7000000,114.8
465,9,EDU,5,7000000,94.2
465,9,LTSS,5,7000000,110.9
465,9,PLAY,10,7000000,150.3
465,9,HEALTH,5,7000000,101.5
465,9,EMERGENCY,5,7000000,119.2
465,9,GIVE,10,7000000,91.4
465,10,NEC,45,7000000,121.4
465,10,FFA,15,7000000,118.1
465,10,EDU,5,7000000,87.8
465,10,LTSS,5,7000000,115.5
465,10,PLAY,10,7000000,116.5
465,10,HEALTH,5,7000000,114.8
465,10,EMERGENCY,5,7000000,99.2
465,10,GIVE,10,7000000,124.6
465,11,NEC,45,7000000,81.3
465,11,FFA,15,7000000,100.2
465,11,EDU,5,7000000,102.2
465,11,LTSS,5,7000000,123.4
465,11,PLAY,10,7000000,80.7
465,11,HEALTH,5,7000000,104.8
465,11,EMERGENCY,5,7000000,90.2
465,11,GIVE,10,7000000,102.2
465,12,NEC,45,7000000,107.8
465,12,FFA,15,7000000,74.4
465,12,EDU,5,7000000,125.3
465,12,LTSS,5,7000000,108.6
465,12,PLAY,10,7000000,82.8
465,12,HEALTH,5,7000000,93.2
465,12,EMERGENCY,5,7000000,129.9
465,12,GIVE,10,7000000,108.3
466,1,NEC,45,27800000,80.7
466,1,FFA,5,27800000,84.3
466,1,EDU,5,27800000,112.5
466,1,LTSS,5,27800000,114.9
466,1,PLAY,5,27800000,107.3
466,1,FAMILY,15,27800000,94.2
466,1,DREAM,5,27800000,116.2
466,1,HEALTH,5,27800000,93.8
466,1,GIVE,10,27800000,82.9
466,2,NEC,45,27800000,131.7
466,2,FFA,5,27800000,109.8
466,2,EDU,5,27800000,84.3
466,2,LTSS,5,27800000,102.7
466,2,PLAY,5,27800000,100.5
466,2,FAMILY,15,27800000,93.0
466,2,DREAM,5,27800000,104.7
466,2,HEALTH,5,27800000,81.4
466,2,GIVE,10,27800000,117.5
466,3,NEC,45,27800000,99.9
466,3,FFA,5,27800000,67.8
466,3,EDU,5,27800000,95.4
466,3,LTSS,5,27800000,87.7
466,3,PLAY,5,27800000,40.2
466,3,FAMILY,15,27800000,96.9
466,3,DREAM,5,27800000,120.7
466,3,HEALTH,5,27800000,97.8
466,3,GIVE,10,27800000,114.2
466,4,NEC,45,27800000,100.2
466,4,FFA,5,27800000,90.9
466,4,EDU,5,27800000,85.4
466,4,LTSS,5,27800000,74.3
466,4,PLAY,5,27800000,118.5
466,4,FAMILY,15,27800000,114.6
466,4,DREAM,5,27800000,94.4
466,4,HEALTH,5,27800000,59.5
466,4,GIVE,10,27800000,109.4
466,5,NEC,45,27800000,81.9
466,5,FFA,15,27800000,102.9
466,5,EDU,5,27800000,69.2
466,5,LTSS,5,27800000,101.8
466,5,PLAY,5,27800000,97.4
466,5,FAMILY,5,27800000,51.8
466,5,DREAM,10,27800000,132.4
466,5,HEALTH,5,27800000,93.5
466,5,GIVE,5,27800000,94.8
466,6,NEC,45,27800000,110.7
466,6,FFA,15,27800000,99.0
466,6,EDU,5,27800000,107.3
466,6,LTSS,5,27800000,77.1
466,6,PLAY,5,27800000,97.2
466,6,FAMILY,5,27800000,61.8
466,6,DREAM,10,27800000,95.2
466,6,HEALTH,5,27800000,128.9
466,6,GIVE,5,27800000,69.9
466,7,NEC,45,27800000,93.0
466,7,FFA,15,27800000,57.5
466,7,EDU,5,27800000,100.2
466,7,LTSS,5,27800000,109.3
466,7,PLAY,5,27800000,107.7
466,7,FAMILY,5,27800000,88.0
466,7,DREAM,10,27800000,57.1
466,7,HEALTH,5,27800000,75.2
466,7,GIVE,5,27800000,125.1
466,8,NEC,45,27800000,117.6
466,8,FFA,15,27800000,98.2
466,8,EDU,5,27800000,103.2
466,8,LTSS,5,27800000,79.4
466,8,PLAY,5,27800000,125.8
466,8,FAMILY,5,27800000,85.6
466,8,DREAM,10,27800000,108.7
466,8,HEALTH,5,27800000,73.4
466,8,GIVE,5,27800000,96.4
466,9,NEC,45,27800000,125.0
466,9,FFA,5,27800000,81.1
466,9,EDU,5,27800000,115.0
466,9,LTSS,15,27800000,78.4
466,9,PLAY,10,27800000,82.0
466,9,FAMILY,5,27800000,99.8
466,9,DREAM,5,27800000,119.4
466,9,HEALTH,5,27800000,94.0
466,9,GIVE,5,27800000,112.4
466,10,NEC,45,27800000,122.9
466,10,FFA,5,27800000,84.6
466,10,EDU,5,27800000,69.5
466,10,LTSS,15,27800000,92.9
466,10,PLAY,10,27800000,125.5
466,10,FAMILY,5,27800000,83.7
466,10,DREAM,5,27800000,120.3
466,10,HEALTH,5,27800000,94.7
466,10,GIVE,5,27800000,135.1
466,11,NEC,45,27800000,144.9
466,11,FFA,5,27800000,120.6
466,11,EDU,5,27800000,67.1
466,11,LTSS,15,27800000,51.9
466,11,PLAY,10,27800000,101.2
466,11,FAMILY,5,27800000,118.1
466,11,DREAM,5,27800000,110.0
466,11,HEALTH,5,27800000,85.5
466,11,GIVE,5,27800000,70.3
466,12,NEC,45,27800000,118.6
466,12,FFA,5,27800000,137.2
466,12,EDU,5,27800000,86.6
466,12,LTSS,15,27800000,116.5
466,12,PLAY,10,27800000,152.1
466,12,FAMILY,5,27800000,96.2
466,12,DREAM,5,27800000,96.6
466,12,HEALTH,5,27800000,111.2
466,12,GIVE,5,27800000,94.3
467,1,NEC,45,24800000,126.8
467,1,FFA,15,24800000,91.9
467,1,EDU,10,24800000,99.4
467,1,LTSS,10,24800000,71.2
467,1,PLAY,10,24800000,95.3
467,1,EMERGENCY,10,24800000,79.8
467,2,NEC,45,24800000,106.9
467,2,FFA,15,24800000,66.7
467,2,EDU,10,24800000,119.6
467,2,LTSS,10,24800000,82.6
467,2,PLAY,10,24800000,135.7
467,2,EMERGENCY,10,24800000,127.4
467,3,NEC,45,24800000,110.7
467,3,FFA,15,24800000,69.2
467,3,EDU,10,24800000,87.4
467,3,LTSS,10,24800000,82.1
467,3,PLAY,10,24800000,84.6
467,3,EMERGENCY,10,24800000,131.5
467,4,NEC,45,24800000,96.9
467,4,FFA,15,24800000,86.8
467,4,EDU,10,24800000,85.0
467,4,LTSS,10,24800000,89.4
467,4,PLAY,10,24800000,110.7
467,4,EMERGENCY,10,24800000,67.5
467,5,NEC,45,24800000,102.0
467,5,FFA,10,24800000,108.5
467,5,EDU,15,24800000,65.3
467,5,LTSS,20,24800000,71.6
467,5,PLAY,5,24800000,99.0
467,5,FAMILY,5,24800000,128.8
467,6,NEC,45,24800000,124.1
467,6,FFA,10,24800000,87.8
467,6,EDU,15,24800000,128.2
467,6,LTSS,20,24800000,93.6
467,6,PLAY,5,24800000,93.4
467,6,FAMILY,5,24800000,101.9
467,7,NEC,45,24800000,116.8
467,7,FFA,10,24800000,87.8
467,7,EDU,15,24800000,92.0
467,7,LTSS,20,24800000,75.0
467,7,PLAY,5,24800000,107.0
467,7,FAMILY,5,24800000,118.7
467,8,NEC,45,24800000,119.9
467,8,FFA,10,24800000,72.7
467,8,EDU,15,24800000,92.3
467,8,LTSS,20,24800000,124.9
467,8,PLAY,5,24800000,104.6
467,8,FAMILY,5,24800000,100.7
467,9,NEC,45,24800000,100.2
467,9,FFA,15,24800000,110.8
467,9,EDU,5,24800000,105.7
467,9,LTSS,15,24800000,88.5
467,9,PLAY,10,24800000,117.6
467,9,GIVE,10,24800000,75.9
467,10,NEC,45,24800000,126.4
467,10,FFA,15,24800000,82.1
467,10,EDU,5,24800000,111.0
467,10,LTSS,15,24800000,96.7
467,10,PLAY,10,24800000,90.5
467,10,GIVE,10,24800000,127.2
467,11,NEC,45,24800000,114.9
467,11,FFA,15,24800000,98.8
467,11,EDU,5,24800000,134.9
467,11,LTSS,15,24800000,119.6
467,11,PLAY,10,24800000,83.9
467,11,GIVE,10,24800000,54.8
467,12,NEC,45,24800000,102.1
467,12,FFA,15,24800000,127.7
467,12,EDU,5,24800000,112.2
467,12,LTSS,15,24800000,131.5
467,12,PLAY,10,24800000,88.0
467,12,GIVE,10,24800000,97.7
468,1,NEC,45,10200000,98.1
468,1,FFA,15,10200000,104.8
468,1,EDU,15,10200000,115.3
468,1,LTSS,15,10200000,132.6
468,1,PLAY,10,10200000,136.9
468,2,NEC,45,10200000,133.3
468,2,FFA,15,10200000,113.4
468,2,EDU,15,10200000,93.2
468,2,LTSS,15,10200000,104.5
468,2,PLAY,10,10200000,113.1
468,3,NEC,45,10200000,102.7
468,3,FFA,15,10200000,81.7
468,3,EDU,15,10200000,90.8
468,3,LTSS,15,10200000,117.4
468,3,PLAY,10,10200000,95.1
468,4,NEC,45,10200000,100.5
468,4,FFA,15,10200000,98.4
468,4,EDU,15,10200000,82.2
468,4,LTSS,15,10200000,96.6
468,4,PLAY,10,10200000,90.8
468,5,NEC,45,10200000,86.2
468,5,FFA,15,10200000,78.8
468,5,EDU,10,10200000,98.0
468,5,LTSS,20,10200000,112.4
468,5,PLAY,10,10200000,122.4
468,6,NEC,45,10200000,72.1
468,6,FFA,15,10200000,132.1
468,6,EDU,10,10200000,105.9
468,6,LTSS,20,10200000,77.5
468,6,PLAY,10,10200000,91.9
468,7,NEC,45,10200000,62.5
468,7,FFA,15,10200000,67.6
468,7,EDU,10,10200000,134.4
468,7,LTSS,20,10200000,86.0
468,7,PLAY,10,10200000,110.7
468,8,NEC,45,10200000,97.8
468,8,FFA,15,10200000,100.4
468,8,EDU,10,10200000,107.4
468,8,LTSS,20,10200000,58.3
468,8,PLAY,10,10200000,126.4
468,9,NEC,45,10200000,98.0
468,9,FFA,20,10200000,89.9
468,9,EDU,5,10200000,109.4
468,9,LTSS,15,10200000,85.6
468,9,PLAY,15,10200000,104.2
468,10,NEC,45,10200000,96.7
468,10,FFA,20,10200000,114.2
468,10,EDU,5,10200000,95.7
468,10,LTSS,15,10200000,79.4
468,10,PLAY,15,10200000,107.2
468,11,NEC,45,10200000,94.6
468,11,FFA,20,10200000,63.6
468,11,EDU,5,10200000,104.0
468,11,LTSS,15,10200000,89.3
468,11,PLAY,15,10200000,106.9
468,12,NEC,45,10200000,82.9
468,12,FFA,20,10200000,75.9
468,12,EDU,5,10200000,123.6
468,12,LTSS,15,10200000,116.9
468,12,PLAY,15,10200000,99.9
469,1,NEC,45,17700000,108.8
469,1,FFA,10,17700000,116.2
469,1,EDU,5,17700000,99.8
469,1,LTSS,5,17700000,75.8
469,1,PLAY,10,17700000,106.0
469,1,FAMILY,5,17700000,120.0
469,1,HEALTH,5,17700000,111.9
469,1,EMERGENCY,5,17700000,101.2
469,1,GIVE,5,17700000,111.3
469,1,DREAM,5,17700000,95.5
469,2,NEC,45,17700000,120.9
469,2,FFA,10,17700000,126.9
469,2,EDU,5,17700000,74.1
469,2,LTSS,5,17700000,122.3
469,2,PLAY,10,17700000,144.7
469,2,FAMILY,5,17700000,110.5
469,2,HEALTH,5,17700000,119.7
469,2,EMERGENCY,5,17700000,87.1
469,2,GIVE,5,17700000,89.9
469,2,DREAM,5,17700000,95.8
469,3,NEC,45,17700000,92.0
469,3,FFA,10,17700000,73.8
469,3,EDU,5,17700000,96.5
469,3,LTSS,5,17700000,116.7
469,3,PLAY,10,17700000,74.0
469,3,FAMILY,5,17700000,103.6
469,3,HEALTH,5,17700000,103.0
469,3,EMERGENCY,5,17700000,94.0
469,3,GIVE,5,17700000,109.9
469,3,DREAM,5,17700000,108.1
469,4,NEC,45,17700000,92.6
469,4,FFA,10,17700000,121.2
469,4,EDU,5,17700000,111.2
469,4,LTSS,5,17700000,131.5
469,4,PLAY,10,17700000,98.7
469,4,FAMILY,5,17700000,93.6
469,4,HEALTH,5,17700000,95.8
469,4,EMERGENCY,5,17700000,123.6
469,4,GIVE,5,17700000,97.0
469,4,DREAM,5,17700000,98.2
469,5,NEC,45,17700000,139.2
469,5,FFA,5,17700000,73.1
469,5,EDU,5,17700000,107.1
469,5,LTSS,5,17700000,98.8
469,5,PLAY,5,17700000,95.0
469,5,FAMILY,10,17700000,80.9
469,5,HEALTH,5,17700000,86.7
469,5,EMERGENCY,10,17700000,91.8
469,5,GIVE,5,17700000,109.9
469,5,DREAM,5,17700000,117.0
469,6,NEC,45,17700000,64.4
469,6,FFA,5,17700000,76.0
469,6,EDU,5,17700000,111.0
469,6,LTSS,5,17700000,112.6
469,6,PLAY,5,17700000,70.7
469,6,FAMILY,10,17700000,117.5
469,6,HEALTH,5,17700000,99.7
469,6,EMERGENCY,10,17700000,114.9
469,6,GIVE,5,17700000,83.0
469,6,DREAM,5,17700000,72.2
469,7,NEC,45,17700000,93.8
469,7,FFA,5,17700000,94.7
469,7,EDU,5,17700000,93.6
469,7,LTSS,5,17700000,92.2
469,7,PLAY,5,17700000,133.9
469,7,FAMILY,10,17700000,66.0
469,7,HEALTH,5,17700000,83.1
469,7,EMERGENCY,10,17700000,91.6
469,7,GIVE,5,17700000,100.5
469,7,DREAM,5,17700000,114.2
469,8,NEC,45,17700000,117.3
469,8,FFA,5,17700000,121.5
469,8,EDU,5,17700000,109.6
469,8,LTSS,5,17700000,65.4
469,8,PLAY,5,17700000,66.7
469,8,FAMILY,10,17700000,122.9
469,8,HEALTH,5,17700000,121.7
469,8,EMERGENCY,10,17700000,112.7
469,8,GIVE,5,17700000,83.6
469,8,DREAM,5,17700000,93.5
469,9,NEC,45,17700000,92.0
469,9,FFA,5,17700000,79.5
469,9,EDU,10,17700000,105.2
469,9,LTSS,5,17700000,143.1
469,9,PLAY,5,17700000,90.1
469,9,FAMILY,5,17700000,125.9
469,9,HEALTH,5,17700000,82.3
469,9,EMERGENCY,5,17700000,69.3
469,9,GIVE,10,17700000,119.7
469,9,DREAM,5,17700000,95.6
469,10,NEC,45,17700000,125.4
469,10,FFA,5,17700000,129.4
469,10,EDU,10,17700000,94.4
469,10,LTSS,5,17700000,126.9
469,10,PLAY,5,17700000,82.5
469,10,FAMILY,5,17700000,82.2
469,10,HEALTH,5,17700000,121.4
469,10,EMERGENCY,5,17700000,69.0
469,10,GIVE,10,17700000,100.0
469,10,DREAM,5,17700000,125.0
469,11,NEC,45,17700000,126.3
469,11,FFA,5,17700000,91.3
469,11,EDU,10,17700000,120.2
469,11,LTSS,5,17700000,77.5
469,11,PLAY,5,17700000,86.7
469,11,FAMILY,5,17700000,104.6
469,11,HEALTH,5,17700000,107.6
469,11,EMERGENCY,5,17700000,79.0
469,11,GIVE,10,17700000,137.2
469,11,DREAM,5,17700000,62.5
469,12,NEC,45,17700000,101.1
469,12,FFA,5,17700000,103.9
469,12,EDU,10,17700000,65.1
469,12,LTSS,5,17700000,126.5
469,12,PLAY,5,17700000,85.2
469,12,FAMILY,5,17700000,102.0
469,12,HEALTH,5,17700000,106.6
469,12,EMERGENCY,5,17700000,70.9
469,12,GIVE,10,17700000,78.6
469,12,DREAM,5,17700000,131.3
470,1,NEC,50,8200000,98.7
470,1,FFA,15,8200000,46.1
470,1,EDU,5,8200000,94.0
470,1,LTSS,20,8200000,99.3
470,1,PLAY,10,8200000,104.4
470,2,NEC,50,8200000,60.0
470,2,FFA,15,8200000,99.4
470,2,EDU,5,8200000,83.3
470,2,LTSS,20,8200000,104.4
