user_id,month,jar,percent,income
592,3,PLAY,15,15800000
592,4,NEC,45,15800000
592,4,FFA,15,15800000
592,4,EDU,15,15800000
592,4,LTSS,10,15800000
592,4,PLAY,15,15800000
592,5,NEC,45,15800000
592,5,FFA,15,15800000
592,5,EDU,15,15800000
592,5,LTSS,10,15800000
592,5,PLAY,15,15800000
592,6,NEC,45,15800000
592,6,FFA,15,15800000
592,6,EDU,15,15800000
592,6,LTSS,10,15800000
592,6,PLAY,15,15800000
592,7,NEC,45,15800000
592,7,FFA,15,15800000
592,7,EDU,15,15800000
592,7,LTSS,10,15800000
592,7,PLAY,15,15800000
592,8,NEC,45,15800000
592,8,FFA,15,15800000
592,8,EDU,15,15800000
592,8,LTSS,10,15800000
592,8,PLAY,15,15800000
592,9,NEC,50,15800000
592,9,FFA,10,15800000
592,9,EDU,15,15800000
592,9,LTSS,10,15800000
592,9,PLAY,15,15800000
592,10,NEC,50,15800000
592,10,FFA,10,15800000
592,10,EDU,15,15800000
592,10,LTSS,10,15800000
592,10,PLAY,15,15800000
592,11,NEC,50,15800000
592,11,FFA,10,15800000
592,11,EDU,15,15800000
592,11,LTSS,10,15800000
592,11,PLAY,15,15800000
592,12,NEC,50,15800000
592,12,FFA,10,15800000
592,12,EDU,15,15800000
592,12,LTSS,10,15800000
592,12,PLAY,15,15800000
593,1,NEC,45,21300000
593,1,FFA,5,21300000
593,1,EDU,5,21300000
593,1,LTSS,5,21300000
593,1,PLAY,10,21300000
593,1,FAMILY,10,21300000
593,1,DREAM,5,21300000
593,1,EMERGENCY,15,21300000
593,2,NEC,45,21300000
593,2,FFA,5,21300000
593,2,EDU,5,21300000
593,2,LTSS,5,21300000
593,2,PLAY,10,21300000
593,2,FAMILY,10,21300000
593,2,DREAM,5,21300000
593,2,EMERGENCY,15,21300000
593,3,NEC,45,21300000
593,3,FFA,5,21300000
593,3,EDU,5,21300000
593,3,LTSS,5,21300000
593,3,PLAY,10,21300000
593,3,FAMILY,10,21300000
593,3,DREAM,5,21300000
593,3,EMERGENCY,15,21300000
593,4,NEC,45,21300000
593,4,FFA,5,21300000
593,4,EDU,5,21300000
593,4,LTSS,5,21300000
593,4,PLAY,10,21300000
593,4,FAMILY,10,21300000
593,4,DREAM,5,21300000
593,4,EMERGENCY,15,21300000
593,5,NEC,45,21300000
593,5,FFA,10,21300000
593,5,EDU,10,21300000
593,5,LTSS,5,21300000
593,5,PLAY,10,21300000
593,5,FAMILY,5,21300000
593,5,DREAM,5,21300000
593,5,EMERGENCY,10,21300000
593,6,NEC,45,21300000
593,6,FFA,10,21300000
593,6,EDU,10,21300000
593,6,LTSS,5,21300000
593,6,PLAY,10,21300000
593,6,FAMILY,5,21300000
593,6,DREAM,5,21300000
593,6,EMERGENCY,10,21300000
593,7,NEC,45,21300000
593,7,FFA,10,21300000
593,7,EDU,10,21300000
593,7,LTSS,5,21300000
593,7,PLAY,10,21300000
593,7,FAMILY,5,21300000
593,7,DREAM,5,21300000
593,7,EMERGENCY,10,21300000
593,8,NEC,45,21300000
593,8,FFA,10,21300000
593,8,EDU,10,21300000
593,8,LTSS,5,21300000
593,8,PLAY,10,21300000
593,8,FAMILY,5,21300000
593,8,DREAM,5,21300000
593,8,EMERGENCY,10,21300000
593,9,NEC,45,21300000
593,9,FFA,15,21300000
593,9,EDU,5,21300000
593,9,LTSS,5,21300000
593,9,PLAY,5,21300000
593,9,FAMILY,5,21300000
593,9,DREAM,15,21300000
593,9,EMERGENCY,5,21300000
593,10,NEC,45,21300000
593,10,FFA,15,21300000
593,10,EDU,5,21300000
593,10,LTSS,5,21300000
593,10,PLAY,5,21300000
593,10,FAMILY,5,21300000
593,10,DREAM,15,21300000
593,10,EMERGENCY,5,21300000
593,11,NEC,45,21300000
593,11,FFA,15,21300000
593,11,EDU,5,21300000
593,11,LTSS,5,21300000
593,11,PLAY,5,21300000
593,11,FAMILY,5,21300000
593,11,DREAM,15,21300000
593,11,EMERGENCY,5,21300000
593,12,NEC,45,21300000
593,12,FFA,15,21300000
593,12,EDU,5,21300000
593,12,LTSS,5,21300000
593,12,PLAY,5,21300000
593,12,FAMILY,5,21300000
593,12,DREAM,15,21300000
593,12,EMERGENCY,5,21300000
594,1,NEC,55,7800000
594,1,FFA,15,7800000
594,1,EDU,5,7800000
594,1,LTSS,10,7800000
594,1,PLAY,15,7800000
594,2,NEC,55,7800000
594,2,FFA,15,7800000
594,2,EDU,5,7800000
594,2,LTSS,10,7800000
594,2,PLAY,15,7800000
594,3,NEC,55,7800000
594,3,FFA,15,7800000
594,3,EDU,5,7800000
594,3,LTSS,10,7800000
594,3,PLAY,15,7800000
594,4,NEC,55,7800000
594,4,FFA,15,7800000
594,4,EDU,5,7800000
594,4,LTSS,10,7800000
594,4,PLAY,15,7800000
594,5,NEC,50,7800000
594,5,FFA,20,7800000
594,5,EDU,15,7800000
594,5,LTSS,5,7800000
594,5,PLAY,10,7800000
594,6,NEC,50,7800000
594,6,FFA,20,7800000
594,6,EDU,15,7800000
594,6,LTSS,5,7800000
594,6,PLAY,10,7800000
594,7,NEC,50,7800000
594,7,FFA,20,7800000
594,7,EDU,15,7800000
594,7,LTSS,5,7800000
594,7,PLAY,10,7800000
594,8,NEC,50,7800000
594,8,FFA,20,7800000
594,8,EDU,15,7800000
594,8,LTSS,5,7800000
594,8,PLAY,10,7800000
594,9,NEC,55,7800000
594,9,FFA,10,7800000
594,9,EDU,10,7800000
594,9,LTSS,15,7800000
594,9,PLAY,10,7800000
594,10,NEC,55,7800000
594,10,FFA,10,7800000
594,10,EDU,10,7800000
594,10,LTSS,15,7800000
594,10,PLAY,10,7800000
594,11,NEC,55,7800000
594,11,FFA,10,7800000
594,11,EDU,10,7800000
594,11,LTSS,15,7800000
594,11,PLAY,10,7800000
594,12,NEC,55,7800000
594,12,FFA,10,7800000
594,12,EDU,10,7800000
594,12,LTSS,15,7800000
594,12,PLAY,10,7800000
595,1,NEC,50,11100000
595,1,FFA,20,11100000
595,1,EDU,10,11100000
595,1,LTSS,5,11100000
595,1,PLAY,15,11100000
595,2,NEC,50,11100000
595,2,FFA,20,11100000
595,2,EDU,10,11100000
595,2,LTSS,5,11100000
595,2,PLAY,15,11100000
595,3,NEC,50,11100000
595,3,FFA,20,11100000
595,3,EDU,10,11100000
595,3,LTSS,5,11100000
595,3,PLAY,15,11100000
595,4,NEC,50,11100000
595,4,FFA,20,11100000
595,4,EDU,10,11100000
595,4,LTSS,5,11100000
595,4,PLAY,15,11100000
595,5,NEC,45,11100000
595,5,FFA,15,11100000
595,5,EDU,15,11100000
595,5,LTSS,15,11100000
595,5,PLAY,10,11100000
595,6,NEC,45,11100000
595,6,FFA,15,11100000
595,6,EDU,15,11100000
595,6,LTSS,15,11100000
595,6,PLAY,10,11100000
595,7,NEC,45,11100000
595,7,FFA,15,11100000
595,7,EDU,15,11100000
595,7,LTSS,15,11100000
595,7,PLAY,10,11100000
595,8,NEC,45,11100000
595,8,FFA,15,11100000
595,8,EDU,15,11100000
595,8,LTSS,15,11100000
595,8,PLAY,10,11100000
595,9,NEC,50,11100000
595,9,FFA,15,11100000
595,9,EDU,5,11100000
595,9,LTSS,20,11100000
595,9,PLAY,10,11100000
595,10,NEC,50,11100000
595,10,FFA,15,11100000
595,10,EDU,5,11100000
595,10,LTSS,20,11100000
595,10,PLAY,10,11100000
595,11,NEC,50,11100000
595,11,FFA,15,11100000
595,11,EDU,5,11100000
595,11,LTSS,20,11100000
595,11,PLAY,10,11100000
595,12,NEC,50,11100000
595,12,FFA,15,11100000
595,12,EDU,5,11100000
595,12,LTSS,20,11100000
595,12,PLAY,10,11100000
596,1,NEC,45,28300000
596,1,FFA,15,28300000
596,1,EDU,5,28300000
596,1,LTSS,10,28300000
596,1,PLAY,5,28300000
596,1,DREAM,5,28300000
596,1,HEALTH,5,28300000
596,1,FAMILY,10,28300000
596,2,NEC,45,28300000
596,2,FFA,15,28300000
596,2,EDU,5,28300000
596,2,LTSS,10,28300000
596,2,PLAY,5,28300000
596,2,DREAM,5,28300000
596,2,HEALTH,5,28300000
596,2,FAMILY,10,28300000
596,3,NEC,45,28300000
596,3,FFA,15,28300000
596,3,EDU,5,28300000
596,3,LTSS,10,28300000
596,3,PLAY,5,28300000
596,3,DREAM,5,28300000
596,3,HEALTH,5,28300000
596,3,FAMILY,10,28300000
596,4,NEC,45,28300000
596,4,FFA,15,28300000
596,4,EDU,5,28300000
596,4,LTSS,10,28300000
596,4,PLAY,5,28300000
596,4,DREAM,5,28300000
596,4,HEALTH,5,28300000
596,4,FAMILY,10,28300000
596,5,NEC,45,28300000
596,5,FFA,10,28300000
596,5,EDU,5,28300000
596,5,LTSS,10,28300000
596,5,PLAY,5,28300000
596,5,HEALTH,5,28300000
596,5,GIVE,5,28300000
596,5,EMERGENCY,15,28300000
596,6,NEC,45,28300000
596,6,FFA,10,28300000
596,6,EDU,5,28300000
596,6,LTSS,10,28300000
596,6,PLAY,5,28300000
596,6,HEALTH,5,28300000
596,6,GIVE,5,28300000
596,6,EMERGENCY,15,28300000
596,7,NEC,45,28300000
596,7,FFA,10,28300000
596,7,EDU,5,28300000
596,7,LTSS,10,28300000
596,7,PLAY,5,28300000
596,7,HEALTH,5,28300000
596,7,GIVE,5,28300000
596,7,EMERGENCY,15,28300000
596,8,NEC,45,28300000
596,8,FFA,10,28300000
596,8,EDU,5,28300000
596,8,LTSS,10,28300000
596,8,PLAY,5,28300000
596,8,HEALTH,5,28300000
596,8,GIVE,5,28300000
596,8,EMERGENCY,15,28300000
596,9,NEC,55,28300000
596,9,FFA,5,28300000
596,9,EDU,5,28300000
596,9,LTSS,5,28300000
596,9,PLAY,5,28300000
596,9,HEALTH,10,28300000
596,9,GIVE,10,28300000
596,9,EMERGENCY,5,28300000
596,10,NEC,55,28300000
596,10,FFA,5,28300000
596,10,EDU,5,28300000
596,10,LTSS,5,28300000
596,10,PLAY,5,28300000
596,10,HEALTH,10,28300000
596,10,GIVE,10,28300000
596,10,EMERGENCY,5,28300000
596,11,NEC,55,28300000
596,11,FFA,5,28300000
596,11,EDU,5,28300000
596,11,LTSS,5,28300000
596,11,PLAY,5,28300000
596,11,HEALTH,10,28300000
596,11,GIVE,10,28300000
596,11,EMERGENCY,5,28300000
596,12,NEC,55,28300000
596,12,FFA,5,28300000
596,12,EDU,5,28300000
596,12,LTSS,5,28300000
596,12,PLAY,5,28300000
596,12,HEALTH,10,28300000
596,12,GIVE,10,28300000
596,12,EMERGENCY,5,28300000
597,1,NEC,50,23800000
597,1,FFA,20,23800000
597,1,EDU,10,23800000
597,1,LTSS,10,23800000
597,1,PLAY,5,23800000
597,1,FAMILY,5,23800000
597,2,NEC,50,23800000
597,2,FFA,20,23800000
597,2,EDU,10,23800000
597,2,LTSS,10,23800000
597,2,PLAY,5,23800000
597,2,FAMILY,5,23800000
597,3,NEC,50,23800000
597,3,FFA,20,23800000
597,3,EDU,10,23800000
597,3,LTSS,10,23800000
597,3,PLAY,5,23800000
597,3,FAMILY,5,23800000
597,4,NEC,50,23800000
597,4,FFA,20,23800000
597,4,EDU,10,23800000
597,4,LTSS,10,23800000
597,4,PLAY,5,23800000
597,4,FAMILY,5,23800000
597,5,NEC,45,23800000
597,5,FFA,15,23800000
597,5,EDU,10,23800000
597,5,LTSS,15,23800000
597,5,PLAY,10,23800000
597,5,FAMILY,5,23800000
597,6,NEC,45,23800000
597,6,FFA,15,23800000
597,6,EDU,10,23800000
597,6,LTSS,15,23800000
597,6,PLAY,10,23800000
597,6,FAMILY,5,23800000
597,7,NEC,45,23800000
597,7,FFA,15,23800000
597,7,EDU,10,23800000
597,7,LTSS,15,23800000
597,7,PLAY,10,23800000
597,7,FAMILY,5,23800000
597,8,NEC,45,23800000
597,8,FFA,15,23800000
597,8,EDU,10,23800000
597,8,LTSS,15,23800000
597,8,PLAY,10,23800000
597,8,FAMILY,5,23800000
597,9,NEC,45,23800000
597,9,FFA,10,23800000
597,9,EDU,15,23800000
597,9,LTSS,10,23800000
597,9,PLAY,15,23800000
597,9,GIVE,5,23800000
597,10,NEC,45,23800000
597,10,FFA,10,23800000
597,10,EDU,15,23800000
597,10,LTSS,10,23800000
597,10,PLAY,15,23800000
597,10,GIVE,5,23800000
597,11,NEC,45,23800000
597,11,FFA,10,23800000
597,11,EDU,15,23800000
597,11,LTSS,10,23800000
597,11,PLAY,15,23800000
597,11,GIVE,5,23800000
597,12,NEC,45,23800000
597,12,FFA,10,23800000
597,12,EDU,15,23800000
597,12,LTSS,10,23800000
597,12,PLAY,15,23800000
597,12,GIVE,5,23800000
598,1,NEC,45,19200000
598,1,FFA,10,19200000
598,1,EDU,10,19200000
598,1,LTSS,5,19200000
598,1,PLAY,5,19200000
598,1,HEALTH,5,19200000
598,1,FAMILY,5,19200000
598,1,GIVE,5,19200000
598,1,EMERGENCY,5,19200000
598,1,DREAM,5,19200000
598,2,NEC,45,19200000
598,2,FFA,10,19200000
598,2,EDU,10,19200000
598,2,LTSS,5,19200000
598,2,PLAY,5,19200000
598,2,HEALTH,5,19200000
598,2,FAMILY,5,19200000
598,2,GIVE,5,19200000
598,2,EMERGENCY,5,19200000
598,2,DREAM,5,19200000
598,3,NEC,45,19200000
598,3,FFA,10,19200000
598,3,EDU,10,19200000
598,3,LTSS,5,19200000
598,3,PLAY,5,19200000
598,3,HEALTH,5,19200000
598,3,FAMILY,5,19200000
598,3,GIVE,5,19200000
598,3,EMERGENCY,5,19200000
598,3,DREAM,5,19200000
598,4,NEC,45,19200000
598,4,FFA,10,19200000
598,4,EDU,10,19200000
598,4,LTSS,5,19200000
598,4,PLAY,5,19200000
598,4,HEALTH,5,19200000
598,4,FAMILY,5,19200000
598,4,GIVE,5,19200000
598,4,EMERGENCY,5,19200000
598,4,DREAM,5,19200000
598,5,NEC,45,19200000
598,5,FFA,10,19200000
598,5,EDU,10,19200000
598,5,LTSS,5,19200000
598,5,PLAY,5,19200000
598,5,HEALTH,5,19200000
598,5,FAMILY,5,19200000
598,5,GIVE,5,19200000
598,5,EMERGENCY,5,19200000
598,5,DREAM,5,19200000
598,6,NEC,45,19200000
598,6,FFA,10,19200000
598,6,EDU,10,19200000
598,6,LTSS,5,19200000
598,6,PLAY,5,19200000
598,6,HEALTH,5,19200000
598,6,FAMILY,5,19200000
598,6,GIVE,5,19200000
598,6,EMERGENCY,5,19200000
598,6,DREAM,5,19200000
598,7,NEC,45,19200000
598,7,FFA,10,19200000
598,7,EDU,10,19200000
598,7,LTSS,5,19200000
598,7,PLAY,5,19200000
598,7,HEALTH,5,19200000
598,7,FAMILY,5,19200000
598,7,GIVE,5,19200000
598,7,EMERGENCY,5,19200000
598,7,DREAM,5,19200000
598,8,NEC,45,19200000
598,8,FFA,10,19200000
598,8,EDU,10,19200000
598,8,LTSS,5,19200000
598,8,PLAY,5,19200000
598,8,HEALTH,5,19200000
598,8,FAMILY,5,19200000
598,8,GIVE,5,19200000
598,8,EMERGENCY,5,19200000
598,8,DREAM,5,19200000
598,9,NEC,45,19200000
598,9,FFA,10,19200000
598,9,EDU,5,19200000
598,9,LTSS,5,19200000
598,9,PLAY,10,19200000
598,9,HEALTH,5,19200000
598,9,FAMILY,5,19200000
598,9,GIVE,5,19200000
598,9,EMERGENCY,5,19200000
598,9,DREAM,5,19200000
598,10,NEC,45,19200000
598,10,FFA,10,19200000
598,10,EDU,5,19200000
598,10,LTSS,5,19200000
598,10,PLAY,10,19200000
598,10,HEALTH,5,19200000
598,10,FAMILY,5,19200000
598,10,GIVE,5,19200000
598,10,EMERGENCY,5,19200000
598,10,DREAM,5,19200000
598,11,NEC,45,19200000
598,11,FFA,10,19200000
598,11,EDU,5,19200000
598,11,LTSS,5,19200000
598,11,PLAY,10,19200000
598,11,HEALTH,5,19200000
598,11,FAMILY,5,19200000
598,11,GIVE,5,19200000
598,11,EMERGENCY,5,19200000
598,11,DREAM,5,19200000
598,12,NEC,45,19200000
598,12,FFA,10,19200000
598,12,EDU,5,19200000
598,12,LTSS,5,19200000
598,12,PLAY,10,19200000
598,12,HEALTH,5,19200000
598,12,FAMILY,5,19200000
598,12,GIVE,5,19200000
598,12,EMERGENCY,5,19200000
598,12,DREAM,5,19200000
599,1,NEC,45,13000000
599,1,FFA,5,13000000
599,1,EDU,5,13000000
599,1,LTSS,10,13000000
599,1,PLAY,10,13000000
599,1,HEALTH,5,13000000
599,1,GIVE,5,13000000
599,1,DREAM,15,13000000
599,2,NEC,45,13000000
599,2,FFA,5,13000000
599,2,EDU,5,13000000
599,2,LTSS,10,13000000
599,2,PLAY,10,13000000
599,2,HEALTH,5,13000000
599,2,GIVE,5,13000000
599,2,DREAM,15,13000000
599,3,NEC,45,13000000
599,3,FFA,5,13000000
599,3,EDU,5,13000000
599,3,LTSS,10,13000000
599,3,PLAY,10,13000000
599,3,HEALTH,5,13000000
599,3,GIVE,5,13000000
599,3,DREAM,15,13000000
599,4,NEC,45,13000000
599,4,FFA,5,13000000
599,4,EDU,5,13000000
599,4,LTSS,10,13000000
599,4,PLAY,10,13000000
599,4,HEALTH,5,13000000
599,4,GIVE,5,13000000
599,4,DREAM,15,13000000
599,5,NEC,45,13000000
599,5,FFA,15,13000000
599,5,EDU,5,13000000
599,5,LTSS,5,13000000
599,5,PLAY,10,13000000
599,5,HEALTH,5,13000000
599,5,GIVE,5,13000000
599,5,DREAM,10,13000000
599,6,NEC,45,13000000
599,6,FFA,15,13000000
599,6,EDU,5,13000000
599,6,LTSS,5,13000000
599,6,PLAY,10,13000000
599,6,HEALTH,5,13000000
599,6,GIVE,5,13000000
599,6,DREAM,10,13000000
599,7,NEC,45,13000000
599,7,FFA,15,13000000
599,7,EDU,5,13000000
599,7,LTSS,5,13000000
599,7,PLAY,10,13000000
599,7,HEALTH,5,13000000
599,7,GIVE,5,13000000
599,7,DREAM,10,13000000
599,8,NEC,45,13000000
599,8,FFA,15,13000000
599,8,EDU,5,13000000
599,8,LTSS,5,13000000
599,8,PLAY,10,13000000
599,8,HEALTH,5,13000000
599,8,GIVE,5,13000000
599,8,DREAM,10,13000000
599,9,NEC,45,13000000
599,9,FFA,15,13000000
599,9,EDU,5,13000000
599,9,LTSS,15,13000000
599,9,PLAY,5,13000000
599,9,HEALTH,5,13000000
599,9,GIVE,5,13000000
599,9,DREAM,5,13000000
599,10,NEC,45,13000000
599,10,FFA,15,13000000
599,10,EDU,5,13000000
599,10,LTSS,15,13000000
599,10,PLAY,5,13000000
599,10,HEALTH,5,13000000
599,10,GIVE,5,13000000
599,10,DREAM,5,13000000
599,11,NEC,45,13000000
599,11,FFA,15,13000000
599,11,EDU,5,13000000
599,11,LTSS,15,13000000
599,11,PLAY,5,13000000
599,11,HEALTH,5,13000000
599,11,GIVE,5,13000000
599,11,DREAM,5,13000000
599,12,NEC,45,13000000
599,12,FFA,15,13000000
599,12,EDU,5,13000000
599,12,LTSS,15,13000000
599,12,PLAY,5,13000000
599,12,HEALTH,5,13000000
599,12,GIVE,5,13000000
599,12,DREAM,5,13000000
600,1,NEC,45,11700000
600,1,FFA,15,11700000
600,1,EDU,15,11700000
600,1,LTSS,10,11700000
600,1,PLAY,10,11700000
600,1,FAMILY,5,11700000
600,2,NEC,45,11700000
600,2,FFA,15,11700000
600,2,EDU,15,11700000
600,2,LTSS,10,11700000
600,2,PLAY,10,11700000
600,2,FAMILY,5,11700000
600,3,NEC,45,11700000
600,3,FFA,15,11700000
600,3,EDU,15,11700000
600,3,LTSS,10,11700000
600,3,PLAY,10,11700000
600,3,FAMILY,5,11700000
600,4,NEC,45,11700000
600,4,FFA,15,11700000
600,4,EDU,15,11700000
600,4,LTSS,10,11700000
600,4,PLAY,10,11700000
600,4,FAMILY,5,11700000
600,5,NEC,50,11700000
600,5,FFA,20,11700000
600,5,EDU,5,11700000
600,5,LTSS,15,11700000
600,5,PLAY,5,11700000
600,5,FAMILY,5,11700000
600,6,NEC,50,11700000
600,6,FFA,20,11700000
600,6,EDU,5,11700000
600,6,LTSS,15,11700000
600,6,PLAY,5,11700000
600,6,FAMILY,5,11700000
600,7,NEC,50,11700000
600,7,FFA,20,11700000
600,7,EDU,5,11700000
600,7,LTSS,15,11700000
600,7,PLAY,5,11700000
600,7,FAMILY,5,11700000
600,8,NEC,50,11700000
600,8,FFA,20,11700000
600,8,EDU,5,11700000
600,8,LTSS,15,11700000
600,8,PLAY,5,11700000
600,8,FAMILY,5,11700000
600,9,NEC,45,11700000
600,9,FFA,5,11700000
600,9,EDU,15,11700000
600,9,LTSS,5,11700000
600,9,PLAY,15,11700000
600,9,FAMILY,15,11700000
600,10,NEC,45,11700000
600,10,FFA,5,11700000
600,10,EDU,15,11700000
600,10,LTSS,5,11700000
600,10,PLAY,15,11700000
600,10,FAMILY,15,11700000
600,11,NEC,45,11700000
600,11,FFA,5,11700000
600,11,EDU,15,11700000
600,11,LTSS,5,11700000
600,11,PLAY,15,11700000
600,11,FAMILY,15,11700000
600,12,NEC,45,11700000
600,12,FFA,5,11700000
600,12,EDU,15,11700000
600,12,LTSS,5,11700000
600,12,PLAY,15,11700000
600,12,FAMILY,15,11700000
601,1,NEC,45,9600000
601,1,FFA,15,9600000
601,1,EDU,10,9600000
601,1,LTSS,5,9600000
601,1,PLAY,10,9600000
601,1,DREAM,5,9600000
601,1,GIVE,5,9600000
601,1,EMERGENCY,5,9600000
601,2,NEC,45,9600000
601,2,FFA,15,9600000
601,2,EDU,10,9600000
601,2,LTSS,5,9600000
601,2,PLAY,10,9600000
601,2,DREAM,5,9600000
601,2,GIVE,5,9600000
601,2,EMERGENCY,5,9600000
601,3,NEC,45,9600000
601,3,FFA,15,9600000
601,3,EDU,10,9600000
601,3,LTSS,5,9600000
601,3,PLAY,10,9600000
601,3,DREAM,5,9600000
601,3,GIVE,5,9600000
601,3,EMERGENCY,5,9600000
601,4,NEC,45,9600000
601,4,FFA,15,9600000
601,4,EDU,10,9600000
601,4,LTSS,5,9600000
601,4,PLAY,10,9600000
601,4,DREAM,5,9600000
601,4,GIVE,5,9600000
601,4,EMERGENCY,5,9600000
601,5,NEC,45,9600000
601,5,FFA,5,9600000
601,5,EDU,10,9600000
601,5,LTSS,20,9600000
601,5,PLAY,5,9600000
601,5,DREAM,5,9600000
601,5,EMERGENCY,5,9600000
601,5,FAMILY,5,9600000
601,6,NEC,45,9600000
601,6,FFA,5,9600000
601,6,EDU,10,9600000
601,6,LTSS,20,9600000
601,6,PLAY,5,9600000
601,6,DREAM,5,9600000
601,6,EMERGENCY,5,9600000
601,6,FAMILY,5,9600000
601,7,NEC,45,9600000
601,7,FFA,5,9600000
601,7,EDU,10,9600000
601,7,LTSS,20,9600000
601,7,PLAY,5,9600000
601,7,DREAM,5,9600000
601,7,EMERGENCY,5,9600000
601,7,FAMILY,5,9600000
601,8,NEC,45,9600000
601,8,FFA,5,9600000
601,8,EDU,10,9600000
601,8,LTSS,20,9600000
601,8,PLAY,5,9600000
601,8,DREAM,5,9600000
601,8,EMERGENCY,5,9600000
601,8,FAMILY,5,9600000
601,9,NEC,45,9600000
601,9,FFA,10,9600000
601,9,EDU,10,9600000
601,9,LTSS,5,9600000
601,9,PLAY,5,9600000
601,9,DREAM,15,9600000
601,9,EMERGENCY,5,9600000
601,9,FAMILY,5,9600000
601,10,NEC,45,9600000
601,10,FFA,10,9600000
601,10,EDU,10,9600000
601,10,LTSS,5,9600000
601,10,PLAY,5,9600000
601,10,DREAM,15,9600000
601,10,EMERGENCY,5,9600000
601,10,FAMILY,5,9600000
601,11,NEC,45,9600000
601,11,FFA,10,9600000
601,11,EDU,10,9600000
601,11,LTSS,5,9600000
601,11,PLAY,5,9600000
601,11,DREAM,15,9600000
601,11,EMERGENCY,5,9600000
601,11,FAMILY,5,9600000
601,12,NEC,45,9600000
601,12,FFA,10,9600000
601,12,EDU,10,9600000
601,12,LTSS,5,9600000
601,12,PLAY,5,9600000
601,12,DREAM,15,9600000
601,12,EMERGENCY,5,9600000
601,12,FAMILY,5,9600000
602,1,NEC,45,29500000
602,1,FFA,10,29500000
602,1,EDU,15,29500000
602,1,LTSS,5,29500000
602,1,PLAY,15,29500000
602,1,DREAM,5,29500000
602,1,GIVE,5,29500000
602,2,NEC,45,29500000
602,2,FFA,10,29500000
602,2,EDU,15,29500000
602,2,LTSS,5,29500000
602,2,PLAY,15,29500000
602,2,DREAM,5,29500000
602,2,GIVE,5,29500000
602,3,NEC,45,29500000
602,3,FFA,10,29500000
602,3,EDU,15,29500000
602,3,LTSS,5,29500000
602,3,PLAY,15,29500000
602,3,DREAM,5,29500000
602,3,GIVE,5,29500000
602,4,NEC,45,29500000
602,4,FFA,10,29500000
602,4,EDU,15,29500000
602,4,LTSS,5,29500000
602,4,PLAY,15,29500000
602,4,DREAM,5,29500000
602,4,GIVE,5,29500000
602,5,NEC,45,29500000
602,5,FFA,5,29500000
602,5,EDU,15,29500000
602,5,LTSS,10,29500000
602,5,PLAY,10,29500000
602,5,DREAM,5,29500000
602,5,GIVE,10,29500000
602,6,NEC,45,29500000
602,6,FFA,5,29500000
602,6,EDU,15,29500000
602,6,LTSS,10,29500000
602,6,PLAY,10,29500000
602,6,DREAM,5,29500000
602,6,GIVE,10,29500000
602,7,NEC,45,29500000
602,7,FFA,5,29500000
602,7,EDU,15,29500000
602,7,LTSS,10,29500000
602,7,PLAY,10,29500000
602,7,DREAM,5,29500000
602,7,GIVE,10,29500000
602,8,NEC,45,29500000
602,8,FFA,5,29500000
602,8,EDU,15,29500000
602,8,LTSS,10,29500000
602,8,PLAY,10,29500000
602,8,DREAM,5,29500000
602,8,GIVE,10,29500000
602,9,NEC,45,29500000
602,9,FFA,10,29500000
602,9,EDU,5,29500000
602,9,LTSS,15,29500000
602,9,PLAY,5,29500000
602,9,DREAM,10,29500000
602,9,GIVE,10,29500000
602,10,NEC,45,29500000
602,10,FFA,10,29500000
602,10,EDU,5,29500000
602,10,LTSS,15,29500000
602,10,PLAY,5,29500000
602,10,DREAM,10,29500000
602,10,GIVE,10,29500000
602,11,NEC,45,29500000
602,11,FFA,10,29500000
602,11,EDU,5,29500000
602,11,LTSS,15,29500000
602,11,PLAY,5,29500000
602,11,DREAM,10,29500000
602,11,GIVE,10,29500000
602,12,NEC,45,29500000
602,12,FFA,10,29500000
602,12,EDU,5,29500000
602,12,LTSS,15,29500000
602,12,PLAY,5,29500000
602,12,DREAM,10,29500000
602,12,GIVE,10,29500000
603,1,NEC,45,12000000
603,1,FFA,10,12000000
603,1,EDU,5,12000000
603,1,LTSS,5,12000000
603,1,PLAY,10,12000000
603,1,DREAM,5,12000000
603,1,GIVE,5,12000000
603,1,HEALTH,5,12000000
603,1,EMERGENCY,5,12000000
603,1,FAMILY,5,12000000
603,2,NEC,45,12000000
603,2,FFA,10,12000000
603,2,EDU,5,12000000
603,2,LTSS,5,12000000
603,2,PLAY,10,12000000
603,2,DREAM,5,12000000
603,2,GIVE,5,12000000
603,2,HEALTH,5,12000000
603,2,EMERGENCY,5,12000000
603,2,FAMILY,5,12000000
603,3,NEC,45,12000000
603,3,FFA,10,12000000
603,3,EDU,5,12000000
603,3,LTSS,5,12000000
603,3,PLAY,10,12000000
603,3,DREAM,5,12000000
603,3,GIVE,5,12000000
603,3,HEALTH,5,12000000
603,3,EMERGENCY,5,12000000
603,3,FAMILY,5,12000000
603,4,NEC,45,12000000
603,4,FFA,10,12000000
603,4,EDU,5,12000000
603,4,LTSS,5,12000000
603,4,PLAY,10,12000000
603,4,DREAM,5,12000000
603,4,GIVE,5,12000000
603,4,HEALTH,5,12000000
603,4,EMERGENCY,5,12000000
603,4,FAMILY,5,12000000
603,5,NEC,45,12000000
603,5,FFA,15,12000000
603,5,EDU,5,12000000
603,5,LTSS,5,12000000
