user_id,month,jar,percent,income,spending_percent,actual_spent_amount
483,9,NEC,45,29700000,103.5,13833000.0
483,9,FFA,15,29700000,80.4,3582000.0
483,9,EDU,10,29700000,105.6,3136000.0
483,9,LTSS,5,29700000,112.3,1668000.0
483,9,PLAY,5,29700000,100.8,1497000.0
483,9,GIVE,5,29700000,128.5,1908000.0
483,9,FAMILY,5,29700000,114.5,1700000.0
483,9,EMERGENCY,10,29700000,99.2,2946000.0
483,10,NEC,45,29700000,93.6,12510000.0
483,10,FFA,15,29700000,135.1,6019000.0
483,10,EDU,10,29700000,86.8,2578000.0
483,10,LTSS,5,29700000,94.6,1405000.0
483,10,PLAY,5,29700000,91.8,1363000.0
483,10,GIVE,5,29700000,108.0,1604000.0
483,10,FAMILY,5,29700000,145.1,2155000.0
483,10,EMERGENCY,10,29700000,104.9,3116000.0
483,11,NEC,45,29700000,93.6,12510000.0
483,11,FFA,15,29700000,103.8,4624000.0
483,11,EDU,10,29700000,73.7,2189000.0
483,11,LTSS,5,29700000,96.2,1429000.0
483,11,PLAY,5,29700000,134.1,1991000.0
483,11,GIVE,5,29700000,113.2,1681000.0
483,11,FAMILY,5,29700000,124.6,1850000.0
483,11,EMERGENCY,10,29700000,120.3,3573000.0
483,12,NEC,45,29700000,85.8,11467000.0
483,12,FFA,15,29700000,138.2,6157000.0
483,12,EDU,10,29700000,64.5,1916000.0
483,12,LTSS,5,29700000,106.6,1583000.0
483,12,PLAY,5,29700000,58.8,873000.0
483,12,GIVE,5,29700000,65.7,976000.0
483,12,FAMILY,5,29700000,118.7,1763000.0
483,12,EMERGENCY,10,29700000,86.2,2560000.0
484,1,NEC,55,14000000,124.9,9617000.0
484,1,FFA,10,14000000,56.5,791000.0
484,1,EDU,5,14000000,98.2,687000.0
484,1,LTSS,15,14000000,75.7,1590000.0
484,1,PLAY,15,14000000,93.4,1961000.0
484,2,NEC,55,14000000,131.0,10087000.0
484,2,FFA,10,14000000,135.8,1901000.0
484,2,EDU,5,14000000,110.3,772000.0
484,2,LTSS,15,14000000,68.1,1430000.0
484,2,PLAY,15,14000000,75.9,1594000.0
484,3,NEC,55,14000000,103.2,7946000.0
484,3,FFA,10,14000000,83.9,1175000.0
484,3,EDU,5,14000000,113.2,792000.0
484,3,LTSS,15,14000000,133.5,2804000.0
484,3,PLAY,15,14000000,80.3,1686000.0
484,4,NEC,55,14000000,82.1,6322000.0
484,4,FFA,10,14000000,76.4,1070000.0
484,4,EDU,5,14000000,94.9,664000.0
484,4,LTSS,15,14000000,101.0,2121000.0
484,4,PLAY,15,14000000,100.4,2108000.0
484,5,NEC,50,14000000,118.0,8260000.0
484,5,FFA,10,14000000,107.9,1511000.0
484,5,EDU,5,14000000,98.8,692000.0
484,5,LTSS,20,14000000,100.8,2822000.0
484,5,PLAY,15,14000000,101.7,2136000.0
484,6,NEC,50,14000000,98.8,6916000.0
484,6,FFA,10,14000000,86.5,1211000.0
484,6,EDU,5,14000000,75.9,531000.0
484,6,LTSS,20,14000000,102.8,2878000.0
484,6,PLAY,15,14000000,90.0,1890000.0
484,7,NEC,50,14000000,110.5,7735000.0
484,7,FFA,10,14000000,101.4,1420000.0
484,7,EDU,5,14000000,100.3,702000.0
484,7,LTSS,20,14000000,119.7,3352000.0
484,7,PLAY,15,14000000,71.9,1510000.0
484,8,NEC,50,14000000,135.4,9478000.0
484,8,FFA,10,14000000,56.3,788000.0
484,8,EDU,5,14000000,129.0,903000.0
484,8,LTSS,20,14000000,104.0,2912000.0
484,8,PLAY,15,14000000,89.5,1880000.0
484,9,NEC,45,14000000,70.6,4448000.0
484,9,FFA,15,14000000,88.0,1848000.0
484,9,EDU,15,14000000,96.7,2031000.0
484,9,LTSS,10,14000000,103.9,1455000.0
484,9,PLAY,15,14000000,128.9,2707000.0
484,10,NEC,45,14000000,101.5,6394000.0
484,10,FFA,15,14000000,106.4,2234000.0
484,10,EDU,15,14000000,107.0,2247000.0
484,10,LTSS,10,14000000,93.4,1308000.0
484,10,PLAY,15,14000000,96.2,2020000.0
484,11,NEC,45,14000000,97.9,6168000.0
484,11,FFA,15,14000000,112.5,2362000.0
484,11,EDU,15,14000000,81.7,1716000.0
484,11,LTSS,10,14000000,89.9,1259000.0
484,11,PLAY,15,14000000,107.1,2249000.0
484,12,NEC,45,14000000,78.5,4946000.0
484,12,FFA,15,14000000,102.3,2148000.0
484,12,EDU,15,14000000,89.1,1871000.0
484,12,LTSS,10,14000000,110.1,1541000.0
484,12,PLAY,15,14000000,127.5,2678000.0
485,1,NEC,45,19300000,89.1,7738000.0
485,1,FFA,20,19300000,115.2,4447000.0
485,1,EDU,5,19300000,104.0,1004000.0
485,1,LTSS,15,19300000,92.3,2672000.0
485,1,PLAY,5,19300000,100.1,966000.0
485,1,GIVE,5,19300000,126.0,1216000.0
485,1,HEALTH,5,19300000,96.6,932000.0
485,2,NEC,45,19300000,126.2,10960000.0
485,2,FFA,20,19300000,97.6,3767000.0
485,2,EDU,5,19300000,71.8,693000.0
485,2,LTSS,15,19300000,97.1,2811000.0
485,2,PLAY,5,19300000,70.2,677000.0
485,2,GIVE,5,19300000,93.6,903000.0
485,2,HEALTH,5,19300000,92.9,896000.0
485,3,NEC,45,19300000,136.3,11838000.0
485,3,FFA,20,19300000,132.2,5103000.0
485,3,EDU,5,19300000,101.7,981000.0
485,3,LTSS,15,19300000,124.2,3596000.0
485,3,PLAY,5,19300000,92.0,888000.0
485,3,GIVE,5,19300000,71.5,690000.0
485,3,HEALTH,5,19300000,110.6,1067000.0
485,4,NEC,45,19300000,107.2,9310000.0
485,4,FFA,20,19300000,81.2,3134000.0
485,4,EDU,5,19300000,82.1,792000.0
485,4,LTSS,15,19300000,118.8,3439000.0
485,4,PLAY,5,19300000,66.3,640000.0
485,4,GIVE,5,19300000,111.2,1073000.0
485,4,HEALTH,5,19300000,93.7,904000.0
485,5,NEC,45,19300000,111.2,9658000.0
485,5,FFA,10,19300000,119.8,2312000.0
485,5,EDU,15,19300000,82.5,2388000.0
485,5,LTSS,5,19300000,77.2,745000.0
485,5,PLAY,15,19300000,129.3,3743000.0
485,5,GIVE,5,19300000,98.9,954000.0
485,5,HEALTH,5,19300000,106.6,1029000.0
485,6,NEC,45,19300000,118.2,10266000.0
485,6,FFA,10,19300000,80.8,1559000.0
485,6,EDU,15,19300000,118.0,3416000.0
485,6,LTSS,5,19300000,112.8,1089000.0
485,6,PLAY,15,19300000,129.4,3746000.0
485,6,GIVE,5,19300000,129.1,1246000.0
485,6,HEALTH,5,19300000,101.3,978000.0
485,7,NEC,45,19300000,115.1,9996000.0
485,7,FFA,10,19300000,100.9,1947000.0
485,7,EDU,15,19300000,102.9,2979000.0
485,7,LTSS,5,19300000,77.4,747000.0
485,7,PLAY,15,19300000,95.5,2765000.0
485,7,GIVE,5,19300000,64.1,619000.0
485,7,HEALTH,5,19300000,97.3,939000.0
485,8,NEC,45,19300000,126.4,10978000.0
485,8,FFA,10,19300000,115.6,2231000.0
485,8,EDU,15,19300000,102.2,2959000.0
485,8,LTSS,5,19300000,96.0,926000.0
485,8,PLAY,15,19300000,89.2,2582000.0
485,8,GIVE,5,19300000,81.6,787000.0
485,8,HEALTH,5,19300000,116.4,1123000.0
485,9,NEC,45,19300000,69.3,6019000.0
485,9,FFA,15,19300000,68.8,1992000.0
485,9,EDU,10,19300000,118.1,2279000.0
485,9,LTSS,5,19300000,104.2,1006000.0
485,9,PLAY,10,19300000,100.9,1947000.0
485,9,GIVE,5,19300000,104.1,1005000.0
485,9,HEALTH,10,19300000,140.2,2706000.0
485,10,NEC,45,19300000,101.1,8781000.0
485,10,FFA,15,19300000,105.9,3066000.0
485,10,EDU,10,19300000,141.2,2725000.0
485,10,LTSS,5,19300000,98.7,952000.0
485,10,PLAY,10,19300000,134.5,2596000.0
485,10,GIVE,5,19300000,57.9,559000.0
485,10,HEALTH,10,19300000,76.8,1482000.0
485,11,NEC,45,19300000,86.6,7521000.0
485,11,FFA,15,19300000,111.7,3234000.0
485,11,EDU,10,19300000,135.5,2615000.0
485,11,LTSS,5,19300000,88.2,851000.0
485,11,PLAY,10,19300000,119.6,2308000.0
485,11,GIVE,5,19300000,144.7,1396000.0
485,11,HEALTH,10,19300000,131.3,2534000.0
485,12,NEC,45,19300000,91.9,7982000.0
485,12,FFA,15,19300000,117.4,3399000.0
485,12,EDU,10,19300000,106.8,2061000.0
485,12,LTSS,5,19300000,86.8,838000.0
485,12,PLAY,10,19300000,108.5,2094000.0
485,12,GIVE,5,19300000,90.5,873000.0
485,12,HEALTH,10,19300000,102.5,1978000.0
486,1,NEC,45,22000000,72.4,7168000.0
486,1,FFA,10,22000000,64.7,1423000.0
486,1,EDU,10,22000000,94.3,2075000.0
486,1,LTSS,20,22000000,106.4,4682000.0
486,1,PLAY,15,22000000,77.4,2554000.0
486,2,NEC,45,22000000,110.5,10940000.0
486,2,FFA,10,22000000,100.9,2220000.0
486,2,EDU,10,22000000,113.0,2486000.0
486,2,LTSS,20,22000000,118.9,5232000.0
486,2,PLAY,15,22000000,126.9,4188000.0
486,3,NEC,45,22000000,112.1,11098000.0
486,3,FFA,10,22000000,94.1,2070000.0
486,3,EDU,10,22000000,103.8,2284000.0
486,3,LTSS,20,22000000,146.6,6450000.0
486,3,PLAY,15,22000000,119.7,3950000.0
486,4,NEC,45,22000000,101.4,10039000.0
486,4,FFA,10,22000000,97.0,2134000.0
486,4,EDU,10,22000000,88.0,1936000.0
486,4,LTSS,20,22000000,76.3,3357000.0
486,4,PLAY,15,22000000,134.2,4429000.0
486,5,NEC,50,22000000,109.6,12056000.0
486,5,FFA,20,22000000,74.6,3282000.0
486,5,EDU,10,22000000,97.5,2145000.0
486,5,LTSS,10,22000000,125.4,2759000.0
486,5,PLAY,10,22000000,91.1,2004000.0
486,6,NEC,50,22000000,83.7,9207000.0
486,6,FFA,20,22000000,107.1,4712000.0
486,6,EDU,10,22000000,113.2,2490000.0
486,6,LTSS,10,22000000,91.1,2004000.0
486,6,PLAY,10,22000000,88.0,1936000.0
486,7,NEC,50,22000000,109.2,12012000.0
486,7,FFA,20,22000000,77.5,3410000.0
486,7,EDU,10,22000000,89.2,1962000.0
486,7,LTSS,10,22000000,97.6,2147000.0
486,7,PLAY,10,22000000,114.8,2526000.0
486,8,NEC,50,22000000,91.4,10054000.0
486,8,FFA,20,22000000,111.3,4897000.0
486,8,EDU,10,22000000,123.3,2713000.0
486,8,LTSS,10,22000000,89.9,1978000.0
486,8,PLAY,10,22000000,164.5,3619000.0
486,9,NEC,50,22000000,128.4,14124000.0
486,9,FFA,15,22000000,105.4,3478000.0
486,9,EDU,15,22000000,96.4,3181000.0
486,9,LTSS,5,22000000,88.9,978000.0
486,9,PLAY,15,22000000,133.2,4396000.0
486,10,NEC,50,22000000,104.2,11462000.0
486,10,FFA,15,22000000,71.2,2350000.0
486,10,EDU,15,22000000,65.8,2171000.0
486,10,LTSS,5,22000000,102.2,1124000.0
486,10,PLAY,15,22000000,102.7,3389000.0
486,11,NEC,50,22000000,81.7,8987000.0
486,11,FFA,15,22000000,69.7,2300000.0
486,11,EDU,15,22000000,60.7,2003000.0
486,11,LTSS,5,22000000,84.8,933000.0
486,11,PLAY,15,22000000,92.7,3059000.0
486,12,NEC,50,22000000,113.8,12518000.0
486,12,FFA,15,22000000,97.4,3214000.0
486,12,EDU,15,22000000,121.3,4003000.0
486,12,LTSS,5,22000000,112.1,1233000.0
486,12,PLAY,15,22000000,110.3,3640000.0
487,1,NEC,45,32900000,119.6,17707000.0
487,1,FFA,5,32900000,72.3,1189000.0
487,1,EDU,5,32900000,89.3,1469000.0
487,1,LTSS,5,32900000,148.0,2435000.0
487,1,PLAY,10,32900000,61.9,2037000.0
487,1,EMERGENCY,5,32900000,94.0,1546000.0
487,1,GIVE,5,32900000,109.5,1801000.0
487,1,FAMILY,10,32900000,62.5,2056000.0
487,1,HEALTH,5,32900000,84.9,1397000.0
487,1,DREAM,5,32900000,139.9,2301000.0
487,2,NEC,45,32900000,103.4,15308000.0
487,2,FFA,5,32900000,88.5,1456000.0
487,2,EDU,5,32900000,104.2,1714000.0
487,2,LTSS,5,32900000,88.5,1456000.0
487,2,PLAY,10,32900000,134.3,4418000.0
487,2,EMERGENCY,5,32900000,80.2,1319000.0
487,2,GIVE,5,32900000,89.5,1472000.0
487,2,FAMILY,10,32900000,70.2,2310000.0
487,2,HEALTH,5,32900000,94.1,1548000.0
487,2,DREAM,5,32900000,96.5,1587000.0
487,3,NEC,45,32900000,123.9,18343000.0
487,3,FFA,5,32900000,79.7,1311000.0
487,3,EDU,5,32900000,109.7,1805000.0
487,3,LTSS,5,32900000,101.7,1673000.0
487,3,PLAY,10,32900000,62.1,2043000.0
487,3,EMERGENCY,5,32900000,85.5,1406000.0
487,3,GIVE,5,32900000,84.7,1393000.0
487,3,FAMILY,10,32900000,133.7,4399000.0
487,3,HEALTH,5,32900000,110.9,1824000.0
487,3,DREAM,5,32900000,102.9,1693000.0
487,4,NEC,45,32900000,14.1,2088000.0
487,4,FFA,5,32900000,61.8,1017000.0
487,4,EDU,5,32900000,114.6,1885000.0
487,4,LTSS,5,32900000,115.6,1902000.0
487,4,PLAY,10,32900000,85.2,2803000.0
487,4,EMERGENCY,5,32900000,100.6,1655000.0
487,4,GIVE,5,32900000,99.1,1630000.0
487,4,FAMILY,10,32900000,103.4,3402000.0
487,4,HEALTH,5,32900000,92.6,1523000.0
487,4,DREAM,5,32900000,116.3,1913000.0
487,5,NEC,45,32900000,122.1,18077000.0
487,5,FFA,5,32900000,80.8,1329000.0
487,5,EDU,10,32900000,76.1,2504000.0
487,5,LTSS,10,32900000,84.1,2767000.0
487,5,PLAY,5,32900000,101.0,1661000.0
487,5,EMERGENCY,5,32900000,107.1,1762000.0
487,5,GIVE,5,32900000,115.8,1905000.0
487,5,FAMILY,5,32900000,119.4,1964000.0
487,5,HEALTH,5,32900000,107.2,1763000.0
487,5,DREAM,5,32900000,104.6,1721000.0
487,6,NEC,45,32900000,133.0,19691000.0
487,6,FFA,5,32900000,100.1,1647000.0
487,6,EDU,10,32900000,111.8,3678000.0
487,6,LTSS,10,32900000,106.4,3501000.0
487,6,PLAY,5,32900000,96.5,1587000.0
487,6,EMERGENCY,5,32900000,96.7,1591000.0
487,6,GIVE,5,32900000,126.4,2079000.0
487,6,FAMILY,5,32900000,98.2,1615000.0
487,6,HEALTH,5,32900000,92.9,1528000.0
487,6,DREAM,5,32900000,85.3,1403000.0
487,7,NEC,45,32900000,108.5,16063000.0
487,7,FFA,5,32900000,89.8,1477000.0
487,7,EDU,10,32900000,106.6,3507000.0
487,7,LTSS,10,32900000,103.6,3408000.0
487,7,PLAY,5,32900000,91.5,1505000.0
487,7,EMERGENCY,5,32900000,72.1,1186000.0
487,7,GIVE,5,32900000,79.4,1306000.0
487,7,FAMILY,5,32900000,82.6,1359000.0
487,7,HEALTH,5,32900000,79.9,1314000.0
487,7,DREAM,5,32900000,109.1,1795000.0
487,8,NEC,45,32900000,142.6,21112000.0
487,8,FFA,5,32900000,89.8,1477000.0
487,8,EDU,10,32900000,92.3,3037000.0
487,8,LTSS,10,32900000,88.3,2905000.0
487,8,PLAY,5,32900000,117.2,1928000.0
487,8,EMERGENCY,5,32900000,108.5,1785000.0
487,8,GIVE,5,32900000,99.7,1640000.0
487,8,FAMILY,5,32900000,75.7,1245000.0
487,8,HEALTH,5,32900000,80.6,1326000.0
487,8,DREAM,5,32900000,103.5,1703000.0
487,9,NEC,45,32900000,104.5,15471000.0
487,9,FFA,5,32900000,99.7,1640000.0
487,9,EDU,5,32900000,113.3,1864000.0
487,9,LTSS,15,32900000,75.5,3726000.0
487,9,PLAY,5,32900000,106.1,1745000.0
487,9,EMERGENCY,5,32900000,105.0,1727000.0
487,9,GIVE,5,32900000,80.8,1329000.0
487,9,FAMILY,5,32900000,87.9,1446000.0
487,9,HEALTH,5,32900000,113.9,1874000.0
487,9,DREAM,5,32900000,77.2,1270000.0
487,10,NEC,45,32900000,149.3,22104000.0
487,10,FFA,5,32900000,111.1,1828000.0
487,10,EDU,5,32900000,98.9,1627000.0
487,10,LTSS,15,32900000,95.0,4688000.0
487,10,PLAY,5,32900000,115.8,1905000.0
487,10,EMERGENCY,5,32900000,91.8,1510000.0
487,10,GIVE,5,32900000,92.6,1523000.0
487,10,FAMILY,5,32900000,129.1,2124000.0
487,10,HEALTH,5,32900000,90.6,1490000.0
487,10,DREAM,5,32900000,102.7,1689000.0
487,11,NEC,45,32900000,84.8,12555000.0
487,11,FFA,5,32900000,105.2,1731000.0
487,11,EDU,5,32900000,111.6,1836000.0
487,11,LTSS,15,32900000,133.7,6598000.0
487,11,PLAY,5,32900000,81.3,1337000.0
487,11,EMERGENCY,5,32900000,71.0,1168000.0
487,11,GIVE,5,32900000,94.7,1558000.0
487,11,FAMILY,5,32900000,87.7,1443000.0
487,11,HEALTH,5,32900000,99.7,1640000.0
487,11,DREAM,5,32900000,110.4,1816000.0
487,12,NEC,45,32900000,145.3,21512000.0
487,12,FFA,5,32900000,91.0,1497000.0
487,12,EDU,5,32900000,55.8,918000.0
487,12,LTSS,15,32900000,95.2,4698000.0
487,12,PLAY,5,32900000,107.0,1760000.0
487,12,EMERGENCY,5,32900000,80.6,1326000.0
487,12,GIVE,5,32900000,104.7,1722000.0
487,12,FAMILY,5,32900000,102.7,1689000.0
487,12,HEALTH,5,32900000,105.2,1731000.0
487,12,DREAM,5,32900000,115.8,1905000.0
488,1,NEC,45,11500000,98.3,5087000.0
488,1,FFA,5,11500000,111.0,638000.0
488,1,EDU,5,11500000,64.0,368000.0
488,1,LTSS,20,11500000,80.8,1858000.0
488,1,PLAY,5,11500000,93.2,536000.0
488,1,HEALTH,5,11500000,79.9,459000.0
488,1,EMERGENCY,5,11500000,100.1,576000.0
488,1,GIVE,5,11500000,93.1,535000.0
488,1,FAMILY,5,11500000,90.9,523000.0
488,2,NEC,45,11500000,117.7,6091000.0
488,2,FFA,5,11500000,101.7,585000.0
488,2,EDU,5,11500000,78.3,450000.0
488,2,LTSS,20,11500000,87.9,2022000.0
488,2,PLAY,5,11500000,115.1,662000.0
488,2,HEALTH,5,11500000,104.0,598000.0
488,2,EMERGENCY,5,11500000,123.9,712000.0
488,2,GIVE,5,11500000,116.9,672000.0
488,2,FAMILY,5,11500000,92.2,530000.0
488,3,NEC,45,11500000,128.7,6660000.0
488,3,FFA,5,11500000,130.4,750000.0
488,3,EDU,5,11500000,64.3,370000.0
488,3,LTSS,20,11500000,100.6,2314000.0
488,3,PLAY,5,11500000,89.0,512000.0
488,3,HEALTH,5,11500000,94.8,545000.0
488,3,EMERGENCY,5,11500000,83.7,481000.0
488,3,GIVE,5,11500000,81.2,467000.0
488,3,FAMILY,5,11500000,118.0,678000.0
488,4,NEC,45,11500000,76.6,3964000.0
488,4,FFA,5,11500000,101.9,586000.0
488,4,EDU,5,11500000,73.0,420000.0
488,4,LTSS,20,11500000,125.4,2884000.0
488,4,PLAY,5,11500000,100.6,578000.0
488,4,HEALTH,5,11500000,114.9,661000.0
488,4,EMERGENCY,5,11500000,103.9,597000.0
488,4,GIVE,5,11500000,94.9,546000.0
488,4,FAMILY,5,11500000,101.4,583000.0
488,5,NEC,45,11500000,130.1,6733000.0
488,5,FFA,5,11500000,82.1,472000.0
488,5,EDU,10,11500000,49.0,564000.0
488,5,LTSS,5,11500000,84.3,485000.0
488,5,PLAY,5,11500000,75.8,436000.0
488,5,HEALTH,5,11500000,119.4,687000.0
488,5,EMERGENCY,5,11500000,96.5,555000.0
488,5,GIVE,10,11500000,116.5,1340000.0
488,5,FAMILY,10,11500000,100.6,1157000.0
488,6,NEC,45,11500000,100.2,5185000.0
488,6,FFA,5,11500000,103.3,594000.0
488,6,EDU,10,11500000,129.6,1490000.0
488,6,LTSS,5,11500000,103.7,596000.0
488,6,PLAY,5,11500000,122.2,703000.0
488,6,HEALTH,5,11500000,120.9,695000.0
488,6,EMERGENCY,5,11500000,96.7,556000.0
488,6,GIVE,10,11500000,98.5,1133000.0
488,6,FAMILY,10,11500000,92.4,1063000.0
488,7,NEC,45,11500000,125.7,6505000.0
488,7,FFA,5,11500000,81.2,467000.0
488,7,EDU,10,11500000,85.5,983000.0
488,7,LTSS,5,11500000,94.5,543000.0
488,7,PLAY,5,11500000,77.0,443000.0
488,7,HEALTH,5,11500000,88.2,507000.0
488,7,EMERGENCY,5,11500000,122.7,706000.0
488,7,GIVE,10,11500000,113.0,1299000.0
488,7,FAMILY,10,11500000,91.6,1053000.0
488,8,NEC,45,11500000,116.1,6008000.0
488,8,FFA,5,11500000,141.6,814000.0
488,8,EDU,10,11500000,106.3,1222000.0
488,8,LTSS,5,11500000,128.4,738000.0
488,8,PLAY,5,11500000,117.0,673000.0
488,8,HEALTH,5,11500000,94.1,541000.0
488,8,EMERGENCY,5,11500000,103.9,597000.0
488,8,GIVE,10,11500000,110.5,1271000.0
488,8,FAMILY,10,11500000,85.1,979000.0
488,9,NEC,45,11500000,47.8,2474000.0
488,9,FFA,5,11500000,83.3,479000.0
488,9,EDU,5,11500000,56.8,327000.0
488,9,LTSS,5,11500000,85.0,489000.0
488,9,PLAY,10,11500000,65.9,758000.0
488,9,HEALTH,5,11500000,117.6,676000.0
488,9,EMERGENCY,15,11500000,76.3,1316000.0
488,9,GIVE,5,11500000,110.9,638000.0
488,9,FAMILY,5,11500000,115.3,663000.0
488,10,NEC,45,11500000,114.0,5899000.0
488,10,FFA,5,11500000,62.6,360000.0
488,10,EDU,5,11500000,122.5,704000.0
488,10,LTSS,5,11500000,108.4,623000.0
488,10,PLAY,10,11500000,116.1,1335000.0
488,10,HEALTH,5,11500000,136.6,785000.0
488,10,EMERGENCY,15,11500000,115.9,1999000.0
488,10,GIVE,5,11500000,76.3,439000.0
488,10,FAMILY,5,11500000,113.1,650000.0
488,11,NEC,45,11500000,69.9,3617000.0
488,11,FFA,5,11500000,98.7,568000.0
488,11,EDU,5,11500000,89.9,517000.0
488,11,LTSS,5,11500000,100.2,576000.0
488,11,PLAY,10,11500000,69.8,803000.0
488,11,HEALTH,5,11500000,72.1,415000.0
488,11,EMERGENCY,15,11500000,91.0,1570000.0
488,11,GIVE,5,11500000,95.5,549000.0
488,11,FAMILY,5,11500000,91.5,526000.0
488,12,NEC,45,11500000,129.0,6676000.0
488,12,FFA,5,11500000,108.5,624000.0
488,12,EDU,5,11500000,107.9,620000.0
488,12,LTSS,5,11500000,92.4,531000.0
488,12,PLAY,10,11500000,72.2,830000.0
488,12,HEALTH,5,11500000,99.9,574000.0
488,12,EMERGENCY,15,11500000,136.1,2348000.0
488,12,GIVE,5,11500000,104.5,601000.0
488,12,FAMILY,5,11500000,122.3,703000.0
489,1,NEC,45,29400000,124.8,16511000.0
489,1,FFA,5,29400000,111.2,1635000.0
489,1,EDU,5,29400000,104.4,1535000.0
489,1,LTSS,15,29400000,80.2,3537000.0
489,1,PLAY,5,29400000,95.8,1408000.0
489,1,FAMILY,5,29400000,92.8,1364000.0
489,1,DREAM,5,29400000,106.6,1567000.0
489,1,HEALTH,5,29400000,71.7,1054000.0
489,1,GIVE,10,29400000,89.3,2625000.0
489,2,NEC,45,29400000,108.1,14302000.0
489,2,FFA,5,29400000,86.0,1264000.0
489,2,EDU,5,29400000,81.7,1201000.0
489,2,LTSS,15,29400000,84.2,3713000.0
489,2,PLAY,5,29400000,94.6,1391000.0
489,2,FAMILY,5,29400000,52.4,770000.0
489,2,DREAM,5,29400000,85.1,1251000.0
489,2,HEALTH,5,29400000,119.1,1751000.0
489,2,GIVE,10,29400000,106.5,3131000.0
489,3,NEC,45,29400000,108.4,14341000.0
489,3,FFA,5,29400000,63.4,932000.0
489,3,EDU,5,29400000,91.7,1348000.0
489,3,LTSS,15,29400000,97.7,4309000.0
489,3,PLAY,5,29400000,109.3,1607000.0
489,3,FAMILY,5,29400000,122.2,1796000.0
489,3,DREAM,5,29400000,119.1,1751000.0
489,3,HEALTH,5,29400000,88.3,1298000.0
489,3,GIVE,10,29400000,88.8,2611000.0
489,4,NEC,45,29400000,128.2,16961000.0
489,4,FFA,5,29400000,92.8,1364000.0
489,4,EDU,5,29400000,78.3,1151000.0
489,4,LTSS,15,29400000,95.9,4229000.0
489,4,PLAY,5,29400000,127.0,1867000.0
489,4,FAMILY,5,29400000,81.9,1204000.0
489,4,DREAM,5,29400000,91.4,1344000.0
489,4,HEALTH,5,29400000,82.7,1216000.0
489,4,GIVE,10,29400000,119.1,3502000.0
489,5,NEC,45,29400000,105.8,13997000.0
489,5,FFA,5,29400000,118.5,1742000.0
489,5,EDU,5,29400000,131.3,1930000.0
489,5,LTSS,5,29400000,69.8,1026000.0
489,5,PLAY,5,29400000,84.8,1247000.0
489,5,FAMILY,5,29400000,91.3,1342000.0
489,5,DREAM,10,29400000,101.4,2981000.0
489,5,GIVE,5,29400000,110.1,1618000.0
489,5,EMERGENCY,15,29400000,90.2,3978000.0
489,6,NEC,45,29400000,86.2,11404000.0
489,6,FFA,5,29400000,119.1,1751000.0
489,6,EDU,5,29400000,110.9,1630000.0
489,6,LTSS,5,29400000,106.3,1563000.0
489,6,PLAY,5,29400000,57.1,839000.0
489,6,FAMILY,5,29400000,124.1,1824000.0
489,6,DREAM,10,29400000,103.7,3049000.0
489,6,GIVE,5,29400000,96.8,1423000.0
489,6,EMERGENCY,15,29400000,83.6,3687000.0
489,7,NEC,45,29400000,87.3,11550000.0
489,7,FFA,5,29400000,82.2,1208000.0
489,7,EDU,5,29400000,60.0,882000.0
489,7,LTSS,5,29400000,83.6,1229000.0
489,7,PLAY,5,29400000,68.0,1000000.0
489,7,FAMILY,5,29400000,98.8,1452000.0
489,7,DREAM,10,29400000,77.0,2264000.0
489,7,GIVE,5,29400000,114.6,1685000.0
489,7,EMERGENCY,15,29400000,66.7,2941000.0
489,8,NEC,45,29400000,123.9,16392000.0
489,8,FFA,5,29400000,116.7,1715000.0
489,8,EDU,5,29400000,78.7,1157000.0
489,8,LTSS,5,29400000,98.1,1442000.0
489,8,PLAY,5,29400000,82.9,1219000.0
489,8,FAMILY,5,29400000,111.6,1641000.0
489,8,DREAM,10,29400000,136.0,3998000.0
489,8,GIVE,5,29400000,123.6,1817000.0
489,8,EMERGENCY,15,29400000,86.2,3801000.0
489,9,NEC,45,29400000,102.3,13534000.0
489,9,FFA,5,29400000,130.4,1917000.0
489,9,EDU,10,29400000,110.5,3249000.0
489,9,LTSS,5,29400000,120.2,1767000.0
489,9,PLAY,5,29400000,113.0,1661000.0
489,9,FAMILY,5,29400000,101.5,1492000.0
489,9,DREAM,10,29400000,98.6,2899000.0
489,9,GIVE,10,29400000,75.8,2229000.0
489,9,EMERGENCY,5,29400000,84.7,1245000.0
489,10,NEC,45,29400000,82.0,10849000.0
489,10,FFA,5,29400000,93.0,1367000.0
489,10,EDU,10,29400000,102.0,2999000.0
489,10,LTSS,5,29400000,97.8,1438000.0
489,10,PLAY,5,29400000,104.3,1533000.0
489,10,FAMILY,5,29400000,113.3,1666000.0
489,10,DREAM,10,29400000,91.7,2696000.0
489,10,GIVE,10,29400000,114.8,3375000.0
489,10,EMERGENCY,5,29400000,122.8,1805000.0
489,11,NEC,45,29400000,108.3,14328000.0
489,11,FFA,5,29400000,89.1,1310000.0
489,11,EDU,10,29400000,118.9,3496000.0
489,11,LTSS,5,29400000,109.7,1613000.0
489,11,PLAY,5,29400000,112.4,1652000.0
489,11,FAMILY,5,29400000,130.7,1921000.0
489,11,DREAM,10,29400000,114.2,3357000.0
489,11,GIVE,10,29400000,131.5,3866000.0
489,11,EMERGENCY,5,29400000,97.0,1426000.0
489,12,NEC,45,29400000,91.4,12092000.0
489,12,FFA,5,29400000,123.0,1808000.0
